Word,Frequency
niṭṭhāpesi,6
vassaṃ,6
uppādetuṃ,6
attabhāve,6
niyyānikasāsane,6
gahitā,6
nivattetvā,6
tiṇāni,6
āvajjento,6
saṅkhaṃ,6
labhiṃsu,6
nadiṃ,6
bhājetvā,6
pātiṃ,6
kiñcideva,6
gato’’ti,6
vasituṃ,6
sampāpuṇi,6
āgatabhāvaṃ,6
mahāpanthako,6
pabbājetvā,6
dandho,6
jīvako,6
nivesane,6
imā,6
adhivacanaṃ,6
viharanti,6
jānāhī’’ti,6
purisena,6
ajjhāsayaṃ,6
buddhalīlāya,6
uyyānapālaṃ,6
upāyo,6
āgatā’’ti,6
āgamiṃsu,6
paṇḍitapuriso,6
āyasmā,6
saṅghassa,6
dento,6
ānanda,6
devāti,6
lañjaṃ,6
divā,6
idampi,6
parisamajjhe,6
kālamakāsi,6
gahetabbaṃ,6
putte,6
mātugāmo,6
sannayhitvā,6
dakarakkhaso,6
attho’’ti,6
akusalaṃ,6
passanti,6
loko,6
ma,6
pasanno,6
dametuṃ,6
kucchismiṃ,6
panassā,6
gāyitvā,6
paṭibaddhacitto,6
gabbhassa,6
sacāyaṃ,6
mahārājā,6
vadanto,6
jānāhi,6
palitaṃ,6
uddharitvā,6
sotāpannā,6
mahallakā,6
kasiṇaparikammaṃ,6
vasamāno,6
tāpase,6
gihikāle,6
setīti,6
dhammasenāpati,6
pabbajissāmī’’ti,6
kāyo,6
eta’’nti,6
bhikkhunī,6
etha,6
devasikaṃ,6
sampādetvā,6
maraṇabhayena,6
ekaṃsena,6
seyyoti,6
paṭiññaṃ,6
etadavoca,6
ekeneva,6
vanasaṇḍe,6
purāṇadutiyikā,6
viharitvā,6
samādāya,6
athekā,6
issariyaṃ,6
palobhetvā,6
palāyati,6
bhāgineyyo,6
puttena,6
ālapati,6
sikkhāpadaṃ,6
passesu,6
udaraṃ,6
pādehi,6
chindituṃ,6
maṇḍetvā,6
eḷako,6
saddena,6
katakammaṃ,6
muñcitvā,6
mahādukkhaṃ,6
yūthaṃ,6
padāni,6
sattiyā,6
jīvitadānaṃ,6
rājapurisā,6
vāresi,6
karoma,6
asukaṃ,6
niyyādetvā,6
uṭṭhāpetvā,6
cittarucitaṃ,6
pattāni,6
otāretvā,6
nānaggarasehi,6
gayāsīsaṃ,6
khajjakaṃ,6
pāṭho,6
ahesu’’nti,6
jānātha,6
kātabbaṃ,6
sacca’’nti,6
gandhāraraṭṭhe,6
karomī’’ti,6
panettha,6
karissāmā’ti,6
sāmikā,6
paññāyittha,6
purisā,6
dhuraṃ,6
apanetvā,6
diṭṭho,6
diṭṭhaṃ,6
pariccajitvā,6
hatthiṃ,6
asurā,6
dehi,6
kariṃsu,6
kathesuṃ,6
hotū’’ti,6
lomāni,6
sakkomī’’ti,6
macchaṃ,6
paridevati,6
hatthehi,6
samuddaṃ,6
sadevake,6
nikkhantā,6
ekappahāreneva,6
antevāsikā,6
paccūsasamaye,6
pabhātāya,6
tittiraṃ,6
ajānantā,6
cīvaravaḍḍhako,6
vañcetvā,6
nidahitvā,6
akkosati,6
aññā,6
samaṇaṃ,6
asakkontī,6
gotamassa,6
hiraññakoṭiyo,6
paccati,6
āharathā’’ti,6
koṭṭhāsaṃ,6
paribhuñji,6
pattacīvaraṃ,6
kaha’’nti,6
māṇavakasatāni,6
paharanto,6
gāmavāsino,6
yakkhinī,6
sañjānitvā,6
paṇḍitāpi,6
byasanaṃ,6
pañcābhiññā,6
tāpasā,6
phalāphalatthāya,6
buddhappamukhassa,6
makasaṃ,6
dāsī,6
appamattā,6
bhonto,6
loṇaṃ,6
anupāyena,6
yāhī’’ti,6
jīvituṃ,6
kosalarājā,6
siṅgālaṃ,6
nāgabalo,6
udakato,6
sajjetvā,6
pakkositvā,6
diṭṭhā,6
upāsakaṃ,6
dhame,6
takkasilaṃ,6
ehī’’ti,6
sāṭakaṃ,6
vissase,6
sabbā,6
aphāsuka’’nti,6
māṇavikāya,6
kiṃkāraṇā’’ti,6
katā,6
bhāvo,6
pharusā,6
ādito,6
icchā,6
paññāpetvā,6
deviyā,6
taṇhā,6
vilumpitvā,6
hontī’’ti,6
purimasadisameva,6
ucchaṅge,6
arogaṃ,6
cittassa,6
kuddālakaṃ,6
kūṭatāpaso,6
ujuṃ,6
vassissati,6
adhammikā,6
anāgateyeva,6
vaṭṭetvā,6
pātenti,6
bhīmaseno,6
byagghaṃ,6
pabbajitānaṃ,6
rājāṇaṃ,6
sīlameva,6
paccaye,6
micchātapaṃ,6
yakkhiniyo,6
jeṭṭhantevāsikassa,6
siṅgālajātakavaṇṇanā,6
kakaṇṭakaṃ,6
seṭṭhidhītāya,6
palāpatumbaṃ,6
lasuṇaṃ,6
kāṇā,6
ubhato,6
olokayamānā,5
sāvatthito,5
gatakāle,5
sattaṭṭha,5
vītināmetvā,5
samannāgataṃ,5
uppajjitvā,5
gamissanti,5
pattā’’ti,5
sotthibhāvo,5
bārāṇasito,5
gamissāmi,5
madhuraṃ,5
gacchāhī’’ti,5
kantāraṃ,5
dasahi,5
paṭipathaṃ,5
paggharantehi,5
vāyati,5
āgacchantaṃ,5
nibaddhaṃ,5
sakaṭehi,5
ṭhapāpetvā,5
pokkharaṇī,5
sabbakiccāni,5
āhu,5
paṇḍitehi,5
sabbampi,5
imamatthaṃ,5
itaraṃ,5
ossaṭṭhavīriyaṃ,5
viharante,5
temāsaṃ,5
kathethā’’ti,5
atthaṅgate,5
sāyamāsaṃ,5
nipajjiṃsu,5
pāsāṇe,5
pāsāṇo,5
phāletvā,5
hadayassa,5
khīṇāsavo,5
gataṃ,5
vikkiṇanto,5
itaropi,5
dhanañca,5
kumārikā,5
vāṇijo,5
lekhaṃ,5
agghati,5
nivāsanapārupanaṃ,5
paṇḍitavāṇijo,5
kūṭaṃ,5
bhītā,5
kucchiyaṃ,5
ubhinnampi,5
gacchāma,5
paṭisāmetvā,5
tassāpi,5
itarassa,5
daṭṭhuṃ,5
ārocāpesi,5
ṭhātuṃ,5
taveva,5
pabbajjā,5
sakkosi,5
upasampadaṃ,5
vītināmento,5
māsehi,5
cūḷapanthaka,5
bhikkhaṃ,5
ettakānaṃ,5
bāhiraṃ,5
parimajjanto,5
obhāsaṃ,5
abhāsi,5
jīvakopi,5
jīvaka,5
karissatī’’ti,5
bhikkhusaṅghaṃ,5
upagato,5
samuṭṭhāpetvā,5
antaravīthiyaṃ,5
ajānitvā,5
mūsikaṃ,5
āgacchante,5
kicce,5
assavāṇijo,5
gaṇhāmā’’ti,5
pattiṃ,5
pāpuṇāti,5
salākaṃ,5
karonte,5
daharā,5
anucchaviko,5
rājaṅgaṇaṃ,5
taṇḍulanāḷiṃ,5
pariveṇaṃ,5
dammī’’ti,5
devī,5
varo,5
vicaranti,5
adāsiṃ,5
roditvā,5
pāsādā,5
pavisiṃsu,5
nhatvā,5
ānehī’’ti,5
rakkhaso,5
devadhammā,5
disā’’ti,5
sarena,5
sappurisā,5
mādisassa,5
ṭhitassa,5
jeṭṭhakaṃ,5
tāpi,5
ekacco,5
dhammāti,5
dhamme,5
idānipi,5
dvādasakanipāte,5
tassatthassāvibhāvatthāya,5
sakaṃ,5
mahanto,5
aggamahesiṃ,5
paccuppannavatthu,5
tuṭṭho,5
udānesi,5
aññāya,5
samīpe,5
sakadāgāmino,5
anāgāmino,5
kappako,5
ānandatthero,5
sotāpanno,5
bahūhi,5
vasathā’’ti,5
seti,5
gaṇasatthā,5
pabodhetvā,5
bhikkhusatehi,5
magadharājā,5
kāḷo,5
mahallakakāle,5
vuḍḍhiṃ,5
niyyānike,5
dissati,5
maññati,5
nūna,5
kāyaṃ,5
seṭṭhiputto,5
laddhā,5
etissā,5
parisāya,5
tathato,5
āharati,5
tādiso,5
sabbasattānaṃ,5
cara,5
uttamaṃ,5
avassayo,5
ghāyitvā,5
mātugāmassa,5
dhiratthu,5
issarā,5
rasehi,5
nikkhipitvā,5
vaṇṇadāsī,5
seṭṭhibhariyā,5
balena,5
bajjhitvā,5
vātamigo,5
makkhetvā,5
nilīyi,5
sabbathāpi,5
bhāgineyyaṃ,5
atikkanto,5
sattahi,5
ekekasmiṃ,5
uppalavaṇṇā,5
pāci,5
antarantarā,5
dūratova,5
sikkhākāmo,5
vasi,5
tiracchānayoniyaṃ,5
ubhohi,5
aḍḍharatte,5
sādhukaṃ,5
aparo,5
ubhosu,5
bhavasaṅkhepagatattā,5
sahāyā,5
kaṇṭhe,5
muccissāmī’’ti,5
rodi,5
chijjitvā,5
pāṇo,5
socati,5
apassantā,5
devatānaṃ,5
jāta’’nti,5
rukkhamūlaṃ,5
muccanti,5
bālassa,5
pāṇaṃ,5
pokkharaṇiyā,5
kappaṃ,5
tīre,5
nisinnova,5
gacchāmi,5
ruccati,5
tiṭṭha,5
sunakhā,5
hothā’’ti,5
mahāsattassa,5
attanāpi,5
nipannakova,5
rathe,5
saddhivihārikassa,5
pāpesi,5
subhojanaṃ,5
dussīlo,5
paṇḍite,5
aparāparaṃ,5
karotī’’ti,5
sakaṭasataṃ,5
sahassena,5
abbhutaṃ,5
dhure,5
niccalaṃ,5
vahituṃ,5
nāsakkhiṃsu,5
sāmiko’’ti,5
gale,5
gīvāyaṃ,5
munikassa,5
bhusaṃ,5
tatiyo,5
pivanti,5
dārikaṃ,5
viyūhitvā,5
ramaṇīyaṃ,5
vuṭṭhāya,5
ānītā,5
mettaṃ,5
mahāviravaṃ,5
ayyā,5
vaḍḍhakī,5
sujā,5
devarājā,5
yujjhitvā,5
palāyituṃ,5
amhesu,5
maraṇabhayabhītā,5
pādaparicārikā,5
cassā,5
gehadvāre,5
anucchavikaṃ,5
naggo,5
aguṇakathaṃ,5
sakuṇe,5
pakkhe,5
sammodamānā,5
macchī,5
domanassaṃ,5
paridevamāno,5
ahosī’’ti,5
pakkhā,5
samantā,5
nikkhantakāle,5
attani,5
panetaṃ,5
ākāsaṃ,5
agāravā,5
apatissā,5
tittiro,5
makkaṭo,5
jāte,5
tva’’nti,5
kappetvā,5
tasseko,5
pitarā,5
nando,5
āharā’’ti,5
koṭiyo,5
seṭṭhinā,5
lūkhaṃ,5
ānubhāvena,5
bhadraṃ,5
karomi,5
nivatti,5
nānaggarasabhojanaṃ,5
kosalaraṭṭhe,5
vibhajitvā,5
paṭijaggati,5
ekasmiṃyeva,5
gamanakāle,5
catumadhuraṃ,5
aniccaṃ,5
tāvadevassa,5
adhivāsetuṃ,5
sattakkhattuṃ,5
caramānā,5
akāsī’’ti,5
macchamaṃsaṃ,5
āhariṃsu,5
pacchiyaṃ,5
chaḍḍesi,5
jātā’’ti,5
bhindi,5
pāpessāmī’’ti,5
rodituṃ,5
paṇḍitaṃ,5
antevāsikaṃ,5
dhanena,5
koṭṭhāsā,5
rakkhanto,5
jhāpetvā,5
sabbo,5
ājīvakaṃ,5
akilametvā,5
vīmaṃsissāmi,5
vadiṃsu,5
bahinagare,5
mahātale,5
siṅgālā,5
matamanussaṃ,5
dhovitvā,5
pabujjhitvā,5
ahosīti,5
attheko,5
kataro,5
santappetvā,5
tassāyeva,5
suvaṇṇaṃ,5
āharissāmī’’ti,5
bahudhanaṃ,5
sataṃ,5
asātā,5
brāhmaṇakule,5
athekasmiṃ,5
māṇave,5
aguṇaṃ,5
nadī,5
paridevi,5
aphāsukaṃ,5
brāhmaṇā’’ti,5
pajāpati,5
caṇḍā,5
abbhokāse,5
takkapaṇḍito,5
idañcidañca,5
sāminī,5
sammāsambuddhena,5
jayampatikā,5
divasāni,5
mudulakkhaṇaṃ,5
rājanivesanaṃ,5
āsi,5
acchādanaṃ,5
brāhmaṇiyā,5
pamādaṃ,5
sappaṃ,5
sappassa,5
tikkhattuṃ,5
ācariyupajjhāye,5
akkhiṃ,5
sūle,5
kaṭṭhaṃ,5
rukkhā,5
vilumpissāmā’’ti,5
supinānaṃ,5
supinā,5
vātā,5
vede,5
pacāmī’’ti,5
pahonakaṃ,5
pāsādaṃ,5
pāsāde,5
labhissasi,5
khādi,5
piḷakā,5
bhīmasenaṃ,5
sudaṃ,5
evamāhaṃsu,5
kāḷakaṇṇī,5
sāvatthiyañhi,5
kahāpaṇaṃ,5
muñceyya,5
pāpako,5
icchanti,5
maṇiṃ,5
bhāsati,5
appahāya,5
telapattaṃ,5
ayamassā,5
ohīyi,5
disaṃ,5
paṇṇattimattaṃ,5
bhāsitassa,5
asātaṃ,5
bahucintī,5
hīnopi,5
vāpi,5
sahāyassa,5
naṅgalīsā’’ti,5
matako,5
mūsikarājā,5
mittabhāvaṃ,5
bhayabhīrutāya,5
rakkhasīnaṃ,5
thullanandā,5
kāṇāya,5
guhaṃ,5
godhā,5
vasā,5
godhākulaṃ,5
tucchaṃ,5
hanukā,5
asantapaggahaṃ,5
dosinā,5
ratti,5
vajjetvā,4
sīhanādaṃ,4
dasabalaṃ,4
aññatitthiyasaraṇaṃ,4
rakkhanti,4
uposathakammaṃ,4
tathāgate,4
mūle,4
patiṭṭhitabhāvaṃ,4
catuppadā,4
saṅghaṃ,4
dukkhassa,4
sirasmiṃ,4
puṇṇacandaṃ,4
sakkaccaṃ,4
sotaṃ,4
paṭicchannakāraṇaṃ,4
gamissati,4
maggena,4
khādissanti,4
yathāruciṃ,4
samaṃ,4
sammā’’ti,4
yānakaṃ,4
udakabindūhi,4
rajaṃ,4
sakalaṃ,4
sakaṭaṃ,4
sukhena,4
bhindāpetvā,4
yāgubhattaṃ,4
nissaṃsayaṃ,4
vāṇijā,4
saro,4
etāya,4
paññāyatī’’ti,4
khāditukāmā,4
bandhāpetvā,4
kālasseva,4
uṭṭhāpesi,4
icchitaṭṭhānaṃ,4
sakaṭṭhānameva,4
apaṇṇakaṃ,4
veditabbo,4
indriyesu,4
apaṇṇakapaṭipadā,4
dhammehi,4
paṭipanno,4
anuyutto,4
kathañca,4
rūpaṃ,4
paṭipannā,4
buddhā,4
pariyosāne,4
pasannacitto,4
satthārā,4
maggo,4
rūpasobhaggappattaṃ,4
ossajitvā,4
sukhitā,4
maṇḍapaṃ,4
satthavāho,4
dīghamaddhānaṃ,4
okkami,4
hiyyo,4
sakaṭassa,4
uttaritvā,4
sabbesu,4
samannāgatattā,4
gihī,4
pāpakehi,4
akusalehi,4
pavivitto,4
idhāpi,4
aggaphale,4
tassatthassa,4
āvibhāvatthaṃ,4
pavisanto,4
maṇike,4
gaṇhā’’ti,4
gahetvāva,4
kaḍḍhitvā,4
gaṇhissāmā’’ti,4
nāvaṃ,4
satasahassagghanikaṃ,4
suvaṇṇapātiṃ,4
passantasseva,4
hadayaṃ,4
uṇhaṃ,4
mukhato,4
lohitaṃ,4
bodhisatte,4
virādhesi,4
uppanno,4
tvampi,4
santhavaṃ,4
vasissāmā’’ti,4
paripākaṃ,4
jātattā,4
cūḷapitā,4
dārakā,4
dārakānaṃ,4
saṃsāre,4
pabbajjāya,4
bhaddikā,4
dārako,4
dārakaṃ,4
lajjito,4
nikkaḍḍhi,4
paṭhamataraṃ,4
caṅkamanto,4
vandi,4
bhātā,4
abhisaṅkhataṃ,4
pilotikākhaṇḍaṃ,4
ārocite,4
sūriyaṃ,4
attabhāvaṃ,4
gāthā,4
reṇu,4
paṭisambhidāhi,4
upanāmesi,4
vadehī’’ti,4
vissajjento,4
sammāsambuddhe,4
pacchinditvā,4
kathessāmī’’ti,4
kā,4
vaṇṇayamānā,4
byatto,4
kammante,4
araññato,4
dassasi,4
cūḷantevāsiko,4
rājakule,4
bhājanāni,4
sakalanagare,4
sahāyako,4
āgatesu,4
nāvā,4
vaḍḍheti,4
handa,4
tvameva,4
asukavassagge,4
ānandattheraṃ,4
saddo,4
ānesi,4
agghamakāsi,4
āgamissāmī’’ti,4
santarabāhiraṃ,4
antaraṃ,4
raṭṭhaṃ,4
parihāsaṃ,4
kireko,4
pabbaji,4
pattharitvā,4
catuparisamajjhe,4
kucchimhi,4
ādhāvitvā,4
paridhāvitvā,4
vicaraṇakāle,4
idānissa,4
otari,4
vasanaṭṭhāne,4
labhāmī’’ti,4
pallaṅkaṃ,4
santo,4
bahiddhāsamuṭṭhānaṃ,4
jātiṃ,4
yutta’’nti,4
pāṇātipātādipāpaṃ,4
andhabālānaṃ,4
karissasi,4
adhipatiṃ,4
pajahati,4
bhayanti,4
pāpassa,4
kusalā,4
karosī’’ti,4
yakkha,4
paviṭṭhā,4
sādhukāraṃ,4
bhātaro,4
asakkhi,4
oparajjaṃ,4
sakkassa,4
patiṭṭhito’’ti,4
rājadvāraṃ,4
tiṭṭhatu,4
madhurassarena,4
poseti,4
garahati,4
atītavatthu,4
katthaci,4
mahābhinikkhamanaṃ,4
caturāsīti,4
vassasahassāni,4
palitāni,4
ṭhapehī’’ti,4
āpajjitvā,4
jahituṃ,4
tassevaṃ,4
bhuttā,4
devadūtā,4
nibbattā,4
devā,4
asukadivase,4
vasissāmī’’ti,4
passissāmī’’ti,4
disvāpi,4
idañca,4
tuṭṭhamānaso,4
aparihīnajjhāno,4
gayāsīse,4
āgacchathā’’ti,4
sāriputtattherassa,4
mahallako,4
paṭicchāpesi,4
pāse,4
pāpuṇanti,4
pabbatapādaṃ,4
gantabbaṃ,4
samuṭṭhāpesi,4
ālapanto,4
nigrodhameva,4
mahāvibhavassa,4
hadaye,4
kāyassa,4
daṇḍaṃ,4
kāke,4
laddhabhāvaṃ,4
kucchinā,4
sammāsambuddhassa,4
dukkhena,4
devadattena,4
bhikkhuniṃ,4
piṇḍapātapaṭikkanto,4
abhāvena,4
buddhaguṇe,4
patiṭṭhā,4
sākhaṃ,4
dhammagaṇḍikāya,4
kilantā,4
nipajjati,4
khantimettānuddayasampanno,4
diṭṭhapubbo,4
sesā,4
etesampi,4
vasantā,4
gamissasī’’ti,4
putta,4
yañce,4
sassāni,4
khettaṃ,4
aṅgāresu,4
ettakameva,4
tiṭṭhanti,4
unnādento,4
cāpi,4
atthīti,4
nānappakārena,4
unnādetvā,4
satthari,4
veḷuvanaṃ,4
anujānāpetvā,4
kīḷati,4
rodasī’’ti,4
gilānālayaṃ,4
nisīditvāva,4
gilānā,4
vāti,4
sataguṇena,4
sahassaguṇena,4
natthīti,4
araññameva,4
dante,4
niddāyitvā,4
vippakāraṃ,4
paññapetvā,4
āyasmantaṃ,4
vīmaṃsanatthāya,4
jānāmī’’ti,4
khamatha,4
ukkāsi,4
evañhi,4
pabbajitā,4
kathenti,4
vātaṃ,4
pādena,4
uddhaṃ,4
sakalasarīraṃ,4
pāṇe,4
eḷaka,4
anussaritvā,4
pallaṅkena,4
pāṇātipātaṃ,4
pāṇinaṃ,4
satto,4
socatīti,4
pecca,4
mucce,4
muccamāno,4
icchasi,4
kosalesu,4
tumhepi,4
dassāmā’’ti,4
naḷena,4
avaṇṇaṃ,4
parisakkiyeva,4
pariggaṇhanto,4
anāgamanabhāvaṃ,4
tathārūpaṃ,4
sabbālaṅkārapaṭimaṇḍitaṃ,4
cammañca,4
rathassa,4
kuddho,4
sunakhavadhaṃ,4
mahābhayaṃ,4
acorā,4
diṭṭhadiṭṭhe,4
koleyyakā,4
vadetha,4
vajjhā,4
sunakho,4
appamatto,4
detu,4
jānissāmā’’ti,4
sakkhissāmī’’ti,4
piṭṭhiyaṃ,4
dassanatthāya,4
sapathaṃ,4
mayhañca,4
rathā,4
sammānaṃ,4
saddhivihārikaṃ,4
nessāmī’’ti,4
uppādesi,4
bhavissatī’ti,4
khādanīyabhojanīyaṃ,4
oloketi,4
pāpuṇissati,4
saṅkhārā,4
pharitvā,4
nibbānaṃ,4
udānetvā,4
pubbepāhaṃ,4
icchi,4
aññampi,4
tappati,4
kāraṇenā’’ti,4
paṇḍitāmacco,4
lābhasakkāraṃ,4
adhammena,4
mahiḷāmukho,4
pharusena,4
eteneva,4
soṇḍāya,4
pahiṇi,4
duṭṭho,4
pavisati,4
vissāso,4
maṅgalahatthissa,4
patitāni,4
kukkuraṃ,4
nālaṃ,4
puttaṭṭhāne,4
posesi,4
balibaddo,4
goṇaṃ,4
garuṃ,4
bhāraṃ,4
terasakanipāte,4
evarūpāya,4
uttāretuṃ,4
bandhi,4
nivāretvā,4
anatthakārikā,4
sūkaraṃ,4
sammāsambuddhaṃ,4
parissāvanaṃ,4
samaggā,4
aparena,4
musalena,4
etesu,4
musāvādaṃ,4
sudhammā,4
maraṇabhayatajjitā,4
asurānaṃ,4
cajāma,4
caturo,4
dvāre,4
kattha,4
jīvati,4
cāyaṃ,4
abhirūpā,4
sakkaṃ,4
gāmadārako,4
sīhaṃ,4
haṃsarājā,4
passatī’’ti,4
tiracchānagatāpi,4
paccāmitte,4
sākuṇiko,4
jāle,4
vaṭṭakā,4
asallakkhetvā,4
vasitu’’nti,4
macchajātakavaṇṇanā,4
madhurahattharasā,4
khipiṃsu,4
gacchamānā,4
khādissāmā’’ti,4
macchānaṃ,4
udakā,4
apare,4
gamanabalaṃ,4
mahāravaṃ,4
avattharitvā,4
saccena,4
pādā,4
sikhī,4
agginā,4
patta’’nti,4
sappāyāsappāyaṃ,4
aññāsī’’ti,4
mahārukkhaṃ,4
rukkhassa,4
vacanakarā,4
aggimhi,4
tittirajātakavaṇṇanā,4
vesāliṃ,4
vītināmesi,4
vīmaṃsitvā,4
imasmiṃyeva,4
hitvā,4
rajitvā,4
cesa,4
vañcito,4
passituṃ,4
gaṇhissāmī’’ti,4
suggahitaṃ,4
khādissāmi,4
adhivatthā,4
nikatippañño,4
pakāsento,4
upakāraṃ,4
athekaṃ,4
evaṃsīlo,4
nandaṃ,4
kulasantakaṃ,4
kumārassa,4
paṭipajjitvā,4
catutthe,4
kiriyaṃ,4
ovadi,4
puttadhītaro,4
ativelaṃ,4
ratanasāsane,4
pahāro,4
catunnaṃ,4
sabbāpi,4
divasesu,4
kata’nti,4
vāretuṃ,4
acchariya’’nti,4
dānasālāyo,4
kātukāmo,4
ulloketvā,4
mayā’’ti,4
paccekabuddhassa,4
nānappakāraṃ,4
parinibbāyi,4
catuttho,4
yāvadatthaṃ,4
udarapūraṃ,4
evarūpena,4
pattacīvaramādāya,4
dvattiṃsa,4
ajikaṃ,4
viravi,4
coro’’ti,4
labhissāmī’’ti,4
piṭṭhito,4
jīvāmi,4
dubbacoyeva,4
nihato,4
paharanti,4
tattheko,4
tikhiṇaṃ,4
nipannaṃ,4
vānarā,4
anatthameva,4
karontī’’ti,4
dummedho,4
yathāti,4
mahājane,4
purisasahassaṃ,4
kenacideva,4
bandhanā,4
mahāmagge,4
cetā,4
vāretvā,4
mahāvināso,4
kulassa,4
kato’’ti,4
kathayamānā,4
ājīvako,4
maṅgalantarāyaṃ,4
dummedhajātakavaṇṇanā,4
upāyeneva,4
kārento,4
vohaṃ,4
dussīlakammaṃ,4
jano,4
dummedhaṃ,4
kārāpetvā,4
paccakkhato,4
tāvā’’ti,4
dassesuṃ,4
abhimukhaṃ,4
vivarāpetvā,4
sīlavamahārājānaṃ,4
amaccehi,4
kirassa,4
mocetuṃ,4
saṃharitvā,4
bhīto,4
nibbindeyya,4
icchiṃ,4
vāyametheva,4
cintayittha,4
āgamanakāle,4
palāpetvā,4
vañcetukāmā,4
ākāraṇena,4
jānāmīti,4
aṭaviyā,4
gāmato,4
dūre,4
brāhmaṇānaṃ,4
nibbisevanaṃ,4
cittena,4
paṭivacanaṃ,4
vānarinda,4
dantehi,4
khādāpessāmī’’ti,4
thutiṃ,4
nirantarameva,4
vādesi,4
jātadivase,4
gharāvāsena,4
asātamanto,4
tassapi,4
kathesī’’ti,4
kīdisaṃ,4
māṇavaṃ,4
icchasī’’ti,4
tathārūpe,4
pharasuṃ,4
velā,4
pabbajissāmi,4
suttaṃ,4
jūtaṃ,4
dhuttaṃ,4
kurumānā,4
vasāmi,4
gandhapupphādīni,4
sakkotha,4
tumhesu,4
telaṃ,4
avaca,4
purohitaṃ,4
vañcetuṃ,4
kodhanā,4
kīḷissāmā’’ti,4
passiṃsu,4
bhāyī’’ti,4
phalāphalāni,4
corajeṭṭhako,4
nāmetā,4
pāpadhammā,4
bhāvaṃ,4
ubbāḷho,4
anācārā,4
pucchito,4
jayampatikāva,4
cali,4
loṇambilasevanatthāya,4
bhikkhāya,4
vasanatthāya,4
tvaññeva,4
dukkhato,4
nivisatīti,4
bhikkhusaṅghena,4
bhattakiccaṃ,4
piṭṭhakhādanīyaṃ,4
harāmi,4
vantaṃ,4
lobhavasena,4
jayo,4
kuddālapaṇḍito,4
kuṭumbikaputtatissatthero,4
parivattitvā,4
ūruṭṭhikaṃ,4
uttarisāṭakaṃ,4
pakkhipi,4
maggamūḷho,4
vāraṇo,4
pātheyyaṃ,4
āgatomhi,4
soṇḍaṃ,4
pasādetuṃ,4
kīḷitukāmo,4
cattālīsakoṭidhanaṃ,4
cattālīsa,4
dhammasudhammatāya,4
undūrassa,4
suvassa,4
catukke,4
vimānaṃ,4
chijji,4
jetavanapokkharaṇiyaṃ,4
rakkhamānā,4
mahāsupine,4
bhītatasito,4
nipphatti,4
gāviyo,4
kaṇhasappe,4
eḷakānaṃ,4
kulaputtānaṃ,4
issaro,4
imassapi,4
eḷake,4
kathitaniyāmeneva,4
rājūpaṭṭhānaṃ,4
vakkhāmi,4
labhissasī’’ti,4
gumbaṃ,4
vassasataṃ,4
paccante,4
bhuñjanti,4
vikatthento,4
vambhento,4
khuṃsento,4
dhanuggaho,4
gahito,4
mittavindakajātakavaṇṇanā,4
kāḷakaṇṇi,4
bhuñja,4
bhogagāmaṃ,4
paccuppannavatthusadisameva,4
dvārapañhaṃ,4
paribhuñjituṃ,4
lābho,4
khāditaṃ,4
paribhuñjitvā,4
paṭisevati,4
kalyāṇaṃ,4
maṅgalā,4
kāḷakaṇṇisadisaṃ,4
gotama,4
appiyaṃ,4
nikkhasataṃ,4
sahāyakassa,4
naṭṭho,4
muttāhāraṃ,4
mahāsāraṃ,4
dinna’nti,4
kathentena,4
makkaṭiyā,4
kathesinti,4
patthetabbo,4
sīhassa,4
vācaṃ,4
homi,4
nirujjhanti,4
uppajjanti,4
kumāra,4
dibbarūpaṃ,4
apaññā,4
ekova,4
suppavāsā,4
lohitakumbhiyaṃ,4
sañcāraṃ,4
tāyitā,4
maraṇabhīruko,4
udañcanī,4
pīṭhasappī,4
nāḷimattā,4
ajalaṇḍikā,4
appacintī,4
mitacintī,4
anusāsikā,4
sakuṇajeṭṭhako,4
kokāliko,4
akālaṃ,4
kukkuṭo,4
mittadhammaṃ,4
vaḍḍhakīnaṃ,4
susikkhito,4
āgatosi,4
dāruatthāya,4
vāyāmassa,4
maricacuṇṇaṃ,4
asilakkhaṇapāṭhako,4
kalaṇḍuko,4
piva,4
mūsikagaṇo,4
pīḷiyaseṭṭhissa,4
dhitiyā,4
daḷhāya,4
candābhaṃ,4
godhājātakavaṇṇanā,4
daṇḍo,4
kammantā,4
kakaṇṭako,4
godhānaṃ,4
rādha,4
aduṃ,4
ekovādeneva,4
nimbapotakaṃ,4
dussīlaṃ,4
sahāyake,3
nadanto,3
suṇanti,3
madhurassaraṃ,3
nicchārento,3
suttehi,3
mahāsampattiṃ,3
apāyesu,3
gatāse,3
apāyabhūmiṃ,3
mānusaṃ,3
dehaṃ,3
devakāyaṃ,3
paripūressanti,3
yanti,3
netaṃ,3
sotthibhāvaṃ,3
añjaliṃ,3
vināso,3
paṭicchanno,3
tumhākameva,3
pūrento,3
bārāṇasinagare,3
satthavāhakule,3
gamissasi,3
pasannaṃ,3
agghaṃ,3
khanitvā,3
pivissāma,3
ettake,3
pātuṃ,3
sakaṭesu,3
cāṭiyo,3
bhisamuḷālāni,3
maggā,3
ekamante,3
sakaṭe,3
bhaṇḍa’’nti,3
yakkhassa,3
pasatamattampi,3
anavasesetvā,3
alabhantā,3
sūriyatthaṅgamanā,3
rattibhāgasamanantare,3
yathāpūritāneva,3
carāpetvā,3
